Epochs,Population size,Threads,Percent,Neural network
2000,15,10,0.1,Layer 1: neurons(9)Layer 2: neurons(1)
Cost,Evaluation,Training_error,Validation_error,Best_validation_epoch
500150,0.007903125835887832,0.0057625684735228555,0.00924338943334746,1951.0
500150,0.008319161085619213,0.005826459633561543,0.013212232168220872,2000.0
500150,0.007728066232584851,0.00562636825460483,0.009560890340475803,2000.0
500150,0.006774113332194726,0.004988798943827311,0.007843984323531061,1709.0
500150,0.008319963391147015,0.006046813782406013,0.010197787316237106,2000.0
500150,0.00755263024939748,0.005205015030697924,0.007885537405906251,1800.0
500150,0.008007953682365768,0.005596557214780362,0.012728379226472408,2000.0
500150,0.010335387275909965,0.006498303138878669,0.012312774429835804,979.0
500150,0.009702906568901173,0.005547884308169548,0.014937186449715312,1896.0
500150,0.007354860660418302,0.005296602832869257,0.007270086536980247,1713.0
500150,0.0081241251177339,0.00590648532041238,0.013425195978699733,2000.0
500150,0.007045992216666053,0.005234891998866287,0.010248959605926755,1983.0
500150,0.007501278793686769,0.0055339781674782484,0.008021433511633425,1864.0
500150,0.0069265715406862235,0.005048379015616722,0.00793920269461068,2000.0
500150,0.00787822112459461,0.006011236664083874,0.007810884395341944,2000.0
500150,0.007350930518191918,0.004870950199934221,0.008300529087389985,1940.0
500150,0.007497236132528772,0.005368804482219769,0.009602034412721006,1977.0
500150,0.00866547818379023,0.006289733109480555,0.009957471441939592,1897.0
500150,0.008124279217999745,0.005749813777634505,0.007490577644437835,1849.0
500150,0.007260219410834365,0.005318002465276361,0.008985761354048938,2000.0
500150,0.007173210060972029,0.0053288183955244595,0.008011005371118318,2000.0
500150,0.006397602413755753,0.004573664291647961,0.007367890647339448,2000.0
500150,0.007152935021361644,0.00519373522078348,0.011098821316890106,2000.0
500150,0.008386656655603493,0.005929114338550812,0.009657010204976668,2000.0
500150,0.006840398319254003,0.005182283442603519,0.008373806046574117,1801.0
500150,0.007739016825538036,0.0056253781184165685,0.007503535944856421,1942.0
500150,0.008573801066935298,0.005602203931792005,0.009894291129602606,1530.0
500150,0.007130990348321527,0.005332815760591858,0.009246531972843086,2000.0
500150,0.00825968800508193,0.0059327579358210425,0.009017612957984533,1644.0
500150,0.007177865869619315,0.005308719364342851,0.008133384966755197,1863.0
Best evaluation,Average evaluation,Worst evaluation
0.006397602413755753,0.0077734888385860654,0.010335387275909965
