Epochs,Population size,Threads,Percent,Neural network
2000,15,5,0.3,Layer 1: neurons(9)Layer 2: neurons(1)
Cost,Evaluation,Training_error,Validation_error,Best_validation_epoch
195075,0.012499949387768265,0.020276255165621482,0.017749263175896868,1342.0
195075,0.012272238563102016,0.019528682024762878,0.0173868698863765,1831.0
195075,0.013476071809706018,0.02014472930093547,0.01811206790879738,1694.0
195075,0.013512185194837415,0.020566324994884533,0.018842435290582493,1301.0
195075,0.01290600284209083,0.01929671992570836,0.017483273095966423,1201.0
195075,0.014301909336462365,0.019622440362095372,0.019026220017007933,1924.0
195075,0.012253457834901456,0.019290800551130194,0.017844562581027623,1680.0
195075,0.014087443057504728,0.021684497774013378,0.017056071334301648,469.0
195075,0.013179409345350114,0.019671770326712634,0.016694250095397267,1223.0
195075,0.012558457783550669,0.018820551728441326,0.01690887625457449,1846.0
195075,0.01211611652220593,0.01974479953099384,0.016712367617796264,1989.0
195075,0.015604307436039539,0.02128734032521762,0.018040859291669542,1860.0
195075,0.01328135500412977,0.01925763848281281,0.01659451837122039,1390.0
195075,0.012836202754147345,0.019840494601242153,0.016789220332205312,1800.0
195075,0.014029734360236181,0.020422667792882376,0.018701513104263934,1490.0
195075,0.012725962727989953,0.01902993017372545,0.016913588450126804,1627.0
195075,0.012641966280801458,0.019044445169440594,0.017376920270934737,1411.0
195075,0.012826468223782398,0.019271100098661176,0.01719198418411161,1485.0
195075,0.015018564484315461,0.02131295289125812,0.019030658319889482,769.0
195075,0.016234945358336323,0.023196362681031757,0.020282315980724608,1771.0
195075,0.014957191696682848,0.022678549095790035,0.01952556350461787,1884.0
195075,0.01195215440958599,0.019604055389274455,0.01694728594042849,1295.0
195075,0.012604147726154313,0.01937136154628394,0.016685386315799522,1820.0
195075,0.014019226551164022,0.019201852321122703,0.01821840882908421,1776.0
195075,0.012049108901124898,0.02070200750191098,0.017268606715829637,1800.0
195075,0.013050394620163571,0.019802911778620258,0.01716986760682937,1650.0
195075,0.012723781884624695,0.01899411108633242,0.018014124477206406,1629.0
195075,0.012629520078572612,0.019315841791999744,0.01739539938053869,1949.0
195075,0.01363531404899791,0.02022542998889465,0.01780984538622743,1877.0
195075,0.013009083423773516,0.01922759607314295,0.016860496922429857,1980.0
Best evaluation,Average evaluation,Worst evaluation
0.01195215440958599,0.013299755721603416,0.016234945358336323
