Epochs,Population size,Threads,Percent,Neural network
2000,15,5,0.1,Layer 1: neurons(6)Layer 2: neurons(1)
Cost,Evaluation,Training_error,Validation_error,Best_validation_epoch
200060,0.013338668900542082,0.011478387171561244,0.009739252728209302,1898.0
200075,0.010981444963077689,0.010185041049958543,0.006874163566899183,1712.0
200075,0.02804831497149156,0.016492222487877073,0.006746177028737033,1871.0
200075,0.009967148752737208,0.010839232109074781,0.006777550012714739,2000.0
200075,0.017231560609877173,0.011544984252194412,0.010131218943167597,1627.0
200075,0.06214590445626118,0.01940076233061694,0.011706959548744678,1871.0
200075,0.008725532392798864,0.007672716209183861,0.006365541919747919,2000.0
200075,0.00743464687262659,0.007331817427834508,0.005357916883044211,2000.0
200075,0.012895466199137763,0.013032162220183885,0.007226655649772984,1651.0
200075,0.014490923598712227,0.01417518831637854,0.013454637182145457,1800.0
200075,0.0073618602844321415,0.008992999929572032,0.0053373339298027345,2000.0
200075,0.009642139983017306,0.008286641511796367,0.005120825403377549,873.0
200075,0.021794331727641784,0.01859212468100291,0.013339279872264242,1998.0
200075,Infinity,0.009277454092744608,0.004310852694667244,1800.0
200075,0.004854242895969208,0.005377622522073078,0.0037785979772341216,1800.0
200075,0.02413760983799733,0.014166304811912611,0.004908142235316104,1609.0
200075,0.018441155859300357,0.019809001810313864,0.009892661542168613,2000.0
200075,0.006365275281300605,0.006944110279296201,0.003538585710899378,2000.0
200075,0.012560537214065168,0.00940100100468455,0.007605784728229481,2000.0
200075,0.014954119673950246,0.014184569455751972,0.007679050984737312,1772.0
200075,0.01708518606307905,0.01952163810113916,0.007377377584526834,2000.0
200075,0.003787225657960416,0.0039656150830291725,0.0030041817532011628,2000.0
200075,0.023737125341648364,0.022328801911245866,0.015329248148489127,2000.0
200075,0.009523467653921697,0.008025628686970987,0.004081004467205052,1597.0
200075,0.00798231287124955,0.006731565513312776,0.0027335836183774997,1619.0
200075,0.007210919130435695,0.007543624830090856,0.004463898928934507,1802.0
200075,0.013010745563331262,0.008448452047340127,0.004857561347740846,1413.0
200075,0.015010144535235474,0.011444482228972097,0.006851488302182074,1967.0
200075,0.007452013499863982,0.005050828590501211,0.003932223018460745,1635.0
200075,0.014863868566773325,0.013482702912026578,0.009831090859463543,1969.0
Best evaluation,Average evaluation,Worst evaluation
0.003787225657960416,Infinity,Infinity
